# Longitude   Latitude
  280.2242    72.8029
       nan        nan
  139.8631    73.3698
  140.8117    73.7651
  142.0621    73.8576
  143.4828    73.4752
  143.6038    73.2124
  142.0876    73.2054
  140.0382    73.3169
  139.8631    73.3698
       nan        nan
  148.2222    75.3458
  150.7317    75.0841
  149.5759    74.6889
  147.9775    74.7784
  146.1192    75.1730
  146.3585    75.4968
  148.2222    75.3458
       nan        nan
  138.8311    76.1368
  141.4716    76.0929
  145.0863    75.5626
  144.3000    74.8200
  140.6138    74.8477
  138.9554    74.6115
  136.9744    75.2617
  137.5118    75.9492
  138.8311    76.1368
       nan        nan
  261.4230    76.5886
  261.5000    76.7200
  262.2644    76.2566
  262.2956    75.7434
  261.8400    75.0000
  260.1913    74.8974
  259.1163    75.0574
  259.1371    75.6408
  257.4979    75.5638
  257.4345    76.3366
  258.5103    76.3054
  260.0165    76.6463
  261.4230    76.5886
       nan        nan
  102.8378    79.2813
  105.3724    78.7133
  105.0755    78.3069
   99.4381    77.9210
  101.2649    79.2340
  102.0864    79.3464
  102.8378    79.2813
       nan        nan
   93.7777    81.0246
   95.9409    81.2504
   97.8838    80.7470
  100.1867    79.7801
   99.9398    78.8809
   97.7579    78.7562
   94.9726    79.0447
   93.3129    79.4265
   92.5454    80.1438
   91.1811    80.3415
   93.7777    81.0246
       nan        nan
  263.9836    80.6023
  264.6765    80.9073
  265.7016    80.9773
  265.2646    81.2065
  267.5902    81.2574
  268.8671    80.7234
  272.1900    80.3200
  272.9800    79.6600
  274.1857    79.3369
  272.8124    79.0393
  270.9646    78.2872
  269.1957    78.2153
  267.1233    78.3433
  266.0488    78.7510
  266.0643    79.1137
  266.8548    79.3801
  265.0260    79.3725
  263.9239    79.7050
  263.2903    80.1578
  263.9836    80.6023
       nan        nan
  268.4130    81.8943
  269.9000    82.0850
  271.0677    82.1175
  273.0298    82.2796
  274.5000    82.6523
  275.7400    82.6000
  276.8200    82.3200
  277.5800    82.8600
  278.9000    83.0200
  280.6934    83.1306
  283.7500    83.1721
  284.2812    83.0640
  287.1685    83.2332
  289.3342    83.1698
  291.5000    83.1063
  294.1727    83.0280
  296.3200    82.9000
  298.1500    82.6286
  298.1061    82.3617
  295.6660    81.9278
  293.2466    81.7253
  292.3424    81.5014
  294.5197    81.5066
  292.1600    80.9000
  290.5303    80.6168
  288.8200    79.8000
  286.7572    79.6342
  286.1200    79.4302
  283.0923    79.3231
  284.4708    79.1977
  283.7795    79.0191
  284.6066    78.5258
  283.6565    78.1830
  282.1115    77.8999
  281.6373    77.5086
  280.2405    77.2097
  280.3803    76.9834
  282.0891    77.0220
  282.1109    76.7780
  279.4387    76.1781
  276.8256    76.4540
  273.8882    76.2990
  272.4000    76.4200
  270.5093    76.4724
  270.3839    76.9521
  272.2326    77.1783
  271.7400    77.9000
  272.3500    77.9702
  275.0237    77.5387
  273.6600    78.1800
  272.0381    78.3718
  272.8480    78.7587
  274.6213    78.9969
  274.9050    79.3454
  273.4927    79.7362
  273.0682    80.2514
  275.8016    80.2084
  276.5913    80.1000
  278.1518    80.4644
  275.9000    80.5800
  272.4010    80.5163
  270.6334    80.8557
  269.8000    81.2600
  268.6321    81.5531
  268.4130    81.8943
       nan        nan
  313.2362    82.6280
  316.5936    83.2252
  320.1025    83.1802
  321.3779    83.5491
  324.9121    83.6451
  332.8995    83.5197
  339.1546    82.7267
  337.3082    82.3417
  333.4825    82.2977
  328.1000    82.2000
  328.6035    82.0215
  332.1433    82.1318
  335.1555    81.7870
  337.0967    82.0932
  337.9283    81.7345
  336.8304    81.1527
  339.3764    81.5246
  344.2318    81.9124
  347.2298    81.7189
  347.7915    81.2915
  343.7147    80.5800
  343.1500    80.3500
  339.9538    80.1771
  342.2696    80.1291
  341.1000    79.4000
  340.2950    78.7513
  340.3265    77.6386
  341.5272    76.9857
  339.9650    76.9443
  338.3206    76.6280
  340.1659    76.0981
  340.4010    75.2484
  339.3318    75.1559
  340.6272    74.2956
  338.4058    74.2238
  339.5655    73.8171
  339.2377    73.4644
  337.8278    73.3096
  336.4341    73.3066
  337.6869    72.6293
  337.7005    72.1841
  335.7217    72.5979
  335.2070    72.3302
  336.5570    72.0802
  337.8672    71.4690
  338.2464    70.6637
  336.4640    70.4710
  335.6930    70.8565
  334.4566    71.4309
  334.7987    70.7523
  333.6372    70.2265
  336.2726    70.1840
  337.6510    70.1295
  334.9707    69.2588
  332.2526    68.4705
  329.3263    68.1250
  328.2233    68.1208
  327.1889    67.7355
  325.7980    66.6797
  323.6472    65.9789
  322.9562    65.9377
  321.6250    65.6921
  320.1878    65.4585
  319.3310    64.8400
  319.3172    64.1390
  318.8113    63.4825
  317.1806    62.6823
  317.5833    61.9009
  317.1338    61.0740
  316.6216    60.0977
  315.2125    60.0368
  313.7364    60.8533
  311.7371    60.8584
  310.7669    61.4068
  310.0996    62.3834
  308.3668    63.6269
  307.8599    64.2784
  307.7234    65.1767
  306.3383    66.0996
  306.6984    66.8365
  306.0309    67.1890
  307.0196    68.3576
  308.5246    68.7296
  308.9196    69.1478
  309.1288    69.9291
  307.9864    69.5749
  307.4421    69.4262
  306.5437    69.2836
  305.3166    69.6100
  305.2500    70.2893
  305.6412    70.8213
  306.5687    70.8358
  308.6099    70.5698
  306.8906    71.2048
  305.9958    71.5472
  305.0000    71.4065
  304.1653    71.6544
  305.2818    72.5863
  304.6737    72.9586
  303.8800    73.6498
  302.6764    74.7103
  301.4032    75.0986
  301.4148    75.5173
  298.7314    76.1024
  296.6084    76.1752
  293.9357    76.1349
  291.4956    76.0614
  290.3351    76.3797
  288.5974    77.0086
  291.2233    77.3231
  293.2360    77.3760
  288.9571    77.6360
  286.7030    78.0442
  286.8406    78.4327
  290.6265    78.9139
  294.2893    79.3944
  294.6761    79.7581
  291.9770    80.1172
  292.8487    80.5158
  296.3107    81.2140
  297.7656    81.3211
  297.3488    81.7704
  299.7175    82.0336
  302.7926    82.1907
  305.8656    82.1996
  306.9567    81.8883
  309.6094    82.4388
  311.9961    82.0648
  313.4002    81.9859
  315.4770    81.6607
  313.0993    82.1998
  313.2362    82.6280
       nan        nan
  253.4000    73.6000
  254.7400    73.6400
  255.5000    73.4200
  254.6200    72.7600
  253.0600    73.4600
  253.4000    73.6000
       nan        nan
